"","ResponseId","group","Q409","eBMRQ_total","BMRQ_emotion","BMRQ_sensorimotor","BMRQ_moodreg","BMRQ_musicseek","BMRQ_socialreward","BMRQ_absorption","Gold_total","Gold_activeengagement","Gold_perceptualabilities","Gold_musicaltraining","Gold_singingabilities","Gold_emotion","Gold_musicalsophistication","AIMS_total","PASS_total","PASS_sex","PASS_eating","PASS_touch","PASS_feeling","PASS_sound","PASS_vision","PASS_movement","PASS_temperature","PASS_general","PASS_smell","PASS_noaud","value","stim","rating","pre_post","stim_type","location"
"1","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,1,"liking","pre","illusion","birkbeck"
"2","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,2,"liking","pre","illusion","birkbeck"
"3","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,3,"liking","pre","illusion","birkbeck"
"4","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,4,"liking","pre","illusion","birkbeck"
"5","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,5,"liking","pre","illusion","birkbeck"
"6","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,6,"liking","pre","illusion","birkbeck"
"7","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,7,"liking","pre","illusion","birkbeck"
"8","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,2,8,"liking","pre","illusion","birkbeck"
"9","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,9,"liking","pre","illusion","birkbeck"
"10","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,10,"liking","pre","illusion","birkbeck"
"11","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,11,"liking","pre","illusion","birkbeck"
"12","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,12,"liking","pre","illusion","birkbeck"
"13","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,13,"liking","pre","illusion","birkbeck"
"14","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,14,"liking","pre","illusion","birkbeck"
"15","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,15,"liking","pre","illusion","birkbeck"
"16","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,16,"liking","pre","illusion","birkbeck"
"17","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,17,"liking","pre","illusion","birkbeck"
"18","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,18,"liking","pre","illusion","birkbeck"
"19","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,19,"liking","pre","illusion","birkbeck"
"20","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,20,"liking","pre","illusion","birkbeck"
"21","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,21,"liking","pre","illusion","birkbeck"
"22","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,22,"liking","pre","illusion","birkbeck"
"23","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,23,"liking","pre","illusion","birkbeck"
"24","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,24,"liking","pre","illusion","birkbeck"
"25","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,2,25,"liking","pre","control","birkbeck"
"26","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,26,"liking","pre","control","birkbeck"
"27","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,27,"liking","pre","control","birkbeck"
"28","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,28,"liking","pre","control","birkbeck"
"29","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,29,"liking","pre","control","birkbeck"
"30","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,2,30,"liking","pre","control","birkbeck"
"31","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,31,"liking","pre","control","birkbeck"
"32","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,32,"liking","pre","control","birkbeck"
"33","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,33,"liking","pre","control","birkbeck"
"34","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,34,"liking","pre","control","birkbeck"
"35","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,35,"liking","pre","control","birkbeck"
"36","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,36,"liking","pre","control","birkbeck"
"37","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,37,"liking","pre","control","birkbeck"
"38","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,38,"liking","pre","control","birkbeck"
"39","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,39,"liking","pre","control","birkbeck"
"40","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,40,"liking","pre","control","birkbeck"
"41","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,41,"liking","pre","control","birkbeck"
"42","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,42,"liking","pre","control","birkbeck"
"43","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,43,"liking","pre","control","birkbeck"
"44","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,44,"liking","pre","control","birkbeck"
"45","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,45,"liking","pre","control","birkbeck"
"46","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,46,"liking","pre","control","birkbeck"
"47","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,47,"liking","pre","control","birkbeck"
"48","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,48,"liking","pre","control","birkbeck"
"49","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,1,"liking","post","illusion","birkbeck"
"50","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,2,"liking","post","illusion","birkbeck"
"51","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,3,"liking","post","illusion","birkbeck"
"52","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,4,"liking","post","illusion","birkbeck"
"53","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,5,"liking","post","illusion","birkbeck"
"54","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,6,"liking","post","illusion","birkbeck"
"55","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,7,"liking","post","illusion","birkbeck"
"56","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,8,"liking","post","illusion","birkbeck"
"57","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,9,"liking","post","illusion","birkbeck"
"58","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,10,"liking","post","illusion","birkbeck"
"59","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,11,"liking","post","illusion","birkbeck"
"60","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,12,"liking","post","illusion","birkbeck"
"61","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,13,"liking","post","illusion","birkbeck"
"62","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,14,"liking","post","illusion","birkbeck"
"63","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,15,"liking","post","illusion","birkbeck"
"64","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,16,"liking","post","illusion","birkbeck"
"65","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,17,"liking","post","illusion","birkbeck"
"66","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,18,"liking","post","illusion","birkbeck"
"67","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,19,"liking","post","illusion","birkbeck"
"68","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,20,"liking","post","illusion","birkbeck"
"69","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,21,"liking","post","illusion","birkbeck"
"70","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,22,"liking","post","illusion","birkbeck"
"71","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,23,"liking","post","illusion","birkbeck"
"72","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,24,"liking","post","illusion","birkbeck"
"73","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,2,25,"liking","post","control","birkbeck"
"74","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,26,"liking","post","control","birkbeck"
"75","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,27,"liking","post","control","birkbeck"
"76","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,28,"liking","post","control","birkbeck"
"77","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,29,"liking","post","control","birkbeck"
"78","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,30,"liking","post","control","birkbeck"
"79","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,31,"liking","post","control","birkbeck"
"80","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,32,"liking","post","control","birkbeck"
"81","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,33,"liking","post","control","birkbeck"
"82","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,34,"liking","post","control","birkbeck"
"83","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,35,"liking","post","control","birkbeck"
"84","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,36,"liking","post","control","birkbeck"
"85","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,37,"liking","post","control","birkbeck"
"86","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,38,"liking","post","control","birkbeck"
"87","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,39,"liking","post","control","birkbeck"
"88","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,40,"liking","post","control","birkbeck"
"89","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,41,"liking","post","control","birkbeck"
"90","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,42,"liking","post","control","birkbeck"
"91","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,43,"liking","post","control","birkbeck"
"92","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,44,"liking","post","control","birkbeck"
"93","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,45,"liking","post","control","birkbeck"
"94","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,46,"liking","post","control","birkbeck"
"95","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,9,47,"liking","post","control","birkbeck"
"96","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,48,"liking","post","control","birkbeck"
"97","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,8,1,"speech","pre","illusion","birkbeck"
"98","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,2,"speech","pre","illusion","birkbeck"
"99","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,3,"speech","pre","illusion","birkbeck"
"100","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,4,"speech","pre","illusion","birkbeck"
"101","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,5,"speech","pre","illusion","birkbeck"
"102","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,6,"speech","pre","illusion","birkbeck"
"103","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,7,"speech","pre","illusion","birkbeck"
"104","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,8,"speech","pre","illusion","birkbeck"
"105","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,2,9,"speech","pre","illusion","birkbeck"
"106","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,10,"speech","pre","illusion","birkbeck"
"107","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,1,11,"speech","pre","illusion","birkbeck"
"108","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,12,"speech","pre","illusion","birkbeck"
"109","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,2,13,"speech","pre","illusion","birkbeck"
"110","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,2,14,"speech","pre","illusion","birkbeck"
"111","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,15,"speech","pre","illusion","birkbeck"
"112","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,2,16,"speech","pre","illusion","birkbeck"
"113","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,17,"speech","pre","illusion","birkbeck"
"114","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,4,18,"speech","pre","illusion","birkbeck"
"115","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,19,"speech","pre","illusion","birkbeck"
"116","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,7,20,"speech","pre","illusion","birkbeck"
"117","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,6,21,"speech","pre","illusion","birkbeck"
"118","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,5,22,"speech","pre","illusion","birkbeck"
"119","11363972","Matched Controls","Laurel",103,15,18,20,15,16,19,3.6757,4.3333,3.6667,0.83333,3.5714,5.6667,2.6667,131,11,4,0,5,0,1,1,0,0,0,0,10,3,23,"speech","pre","illusion","birkbeck"
